,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
2884,364.0,139.0,8000.0,Drama|Romance,351274,13631.0,457.0,13000000.0,3000.0,8.0,131000.0
2885,19.0,29.0,683.0,Action,922,1139.0,23.0,3000000.0,155.0,5.1,107.0
2887,71.0,187.0,14000.0,Drama|Romance|Western,5254,17104.0,92.0,20000000.0,900.0,6.5,141.0
2889,399.0,115.0,1000.0,Action|Comedy|Sci-Fi|Thriller,82331,2011.0,297.0,13000000.0,305.0,6.6,18000.0
2891,285.0,122.0,873.0,Crime|Thriller,88241,2812.0,266.0,13000000.0,461.0,6.7,23000.0
2892,2.0,32.0,14000.0,Action|Drama|History|War,90,14133.0,1.0,12620000.0,81.0,6.8,139.0
2894,242.0,43.0,170.0,Biography|Comedy|Crime|Drama|Romance,77305,931.0,162.0,13000000.0,157.0,6.6,11000.0
2898,122.0,12000.0,11000.0,Action|Crime|Drama|Romance|Thriller,163492,23602.0,460.0,13000000.0,10000.0,8.0,15000.0
2905,226.0,44.0,33000.0,Comedy|Drama|Romance,114762,34351.0,299.0,12000000.0,730.0,7.4,19000.0
2906,185.0,39.0,77.0,Drama|War,132386,156.0,398.0,12500000.0,32.0,7.8,38000.0
2908,28.0,44.0,1000.0,Drama|Romance,5648,2004.0,50.0,16000000.0,653.0,6.7,329.0
2909,48.0,220.0,812.0,Crime|Drama,6921,3337.0,48.0,12500000.0,787.0,6.6,344.0
2911,391.0,20.0,22000.0,Action|Crime|Thriller,165792,26233.0,392.0,10500000.0,982.0,6.7,44000.0
2913,24.0,383.0,912.0,Adventure|Animation|Family,61753,1833.0,133.0,12500000.0,320.0,7.3,5000.0
2916,304.0,607.0,1000.0,Horror,284252,2466.0,1058.0,8000000.0,931.0,8.0,18000.0
2917,385.0,14000.0,813.0,Adventure|Drama|Thriller,412454,2047.0,962.0,8000000.0,559.0,8.0,21000.0
2922,91.0,167.0,656.0,Comedy|Drama,22147,2754.0,156.0,12000000.0,528.0,6.3,770.0
2927,216.0,16.0,93.0,Action|Adventure|Drama|Thriller|War,57996,146.0,349.0,12000000.0,17.0,6.5,15000.0
2932,414.0,128.0,963.0,Drama|Sci-Fi|Thriller,204327,2054.0,471.0,12000000.0,465.0,7.1,32000.0
2936,229.0,166.0,971.0,Comedy|Crime,157051,2043.0,261.0,12000000.0,329.0,6.7,29000.0
2941,45.0,4.0,1000.0,Comedy,5928,5006.0,49.0,12000000.0,1000.0,4.3,243.0
2947,326.0,131.0,8000.0,Drama|Romance,249688,10565.0,548.0,12000000.0,1000.0,7.8,93000.0
2950,70.0,287.0,452.0,Horror|Sci-Fi,3000,729.0,75.0,12000000.0,122.0,5.4,902.0
2953,354.0,350.0,1000.0,Biography|Drama,76094,2376.0,233.0,12000000.0,482.0,7.6,37000.0
2954,125.0,57.0,975.0,Comedy|Drama,19007,2944.0,219.0,9000000.0,931.0,6.9,549.0
2959,433.0,729.0,1000.0,Adventure|Comedy|Drama,91082,3798.0,274.0,12000000.0,844.0,7.8,28000.0
2961,37.0,25.0,833.0,Comedy|Crime|Family,5794,4551.0,69.0,12000000.0,626.0,5.3,371.0
2965,24.0,98.0,1000.0,Comedy|Drama|Romance,4052,3250.0,88.0,12000000.0,849.0,6.6,242.0
2968,34.0,30.0,1000.0,Crime|Drama|Romance|Thriller,16764,1456.0,48.0,12000000.0,230.0,6.6,1000.0
2970,96.0,249.0,362.0,Adventure|Drama|Thriller|War,168203,469.0,426.0,14000000.0,21.0,8.4,11000.0
2971,106.0,102.0,2000.0,Drama|History|War|Western,16832,5780.0,267.0,107000000.0,973.0,6.0,701.0
2972,53.0,32.0,529.0,Comedy,12007,2393.0,105.0,12000000.0,526.0,5.4,507.0
2973,274.0,628.0,565.0,Drama|Fantasy|Romance,202341,1595.0,391.0,12000000.0,555.0,7.8,105000.0
2978,29.0,25.0,931.0,Comedy|Crime,6965,3848.0,69.0,10000000.0,744.0,5.7,262.0
2979,58.0,216.0,1000.0,Action|Crime|Sci-Fi|Thriller,23383,4755.0,68.0,8000000.0,1000.0,5.9,1000.0
2980,144.0,378.0,957.0,Comedy,12197,3535.0,150.0,12000000.0,925.0,6.3,650.0
2981,114.0,11000.0,537.0,Comedy|Drama,20576,943.0,161.0,12000000.0,255.0,6.3,652.0
2985,138.0,319.0,1000.0,Mystery|Thriller,18632,1171.0,354.0,12000000.0,65.0,5.3,656.0
2987,61.0,40.0,5000.0,Drama,5016,7166.0,99.0,12000000.0,1000.0,7.0,305.0
2988,363.0,584.0,629.0,Comedy|Drama|Horror|Sci-Fi,68883,1173.0,279.0,12215500000.0,398.0,7.0,7000.0
2989,2.0,55.0,3000.0,Adventure|Crime|Thriller,763,4277.0,10.0,12000000.0,642.0,5.7,135.0
2992,280.0,667.0,211.0,Drama,55516,456.0,124.0,9200000.0,98.0,7.7,29000.0
2996,121.0,60.0,60.0,Crime|Drama|Romance,8014,141.0,50.0,12000000.0,46.0,6.3,314.0
3000,72.0,94.0,693.0,Comedy|Crime,12559,1373.0,90.0,12000000.0,534.0,6.4,423.0
3002,78.0,26.0,797.0,Drama|Mystery|Thriller,12125,2073.0,78.0,8000000.0,474.0,6.4,1000.0
3005,73.0,45.0,9.0,Drama|Romance|War,5603,11.0,45.0,2500000000.0,2.0,7.1,607.0
3006,42.0,18.0,13000.0,Comedy,6884,17417.0,133.0,12000000.0,883.0,4.6,458.0
3010,165.0,12.0,17000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,70133,17883.0,214.0,135000000.0,523.0,6.7,26000.0
3014,156.0,76.0,181.0,Fantasy|Mystery|Thriller,64423,433.0,293.0,12000000.0,168.0,6.9,13000.0
3016,82.0,130.0,399.0,Biography|Drama,21034,663.0,153.0,12000000.0,116.0,5.8,23000.0
3018,3.0,49.0,551.0,Family|Musical,105,895.0,7.0,12000000.0,85.0,2.8,634.0
3021,35.0,2.0,680.0,Drama|Thriller,3737,1780.0,27.0,11500000.0,544.0,6.0,443.0
3022,6.0,3.0,215.0,Drama,117,244.0,6.0,12000000.0,27.0,6.2,4.0
3023,183.0,287.0,767.0,Comedy|Fantasy|Horror,142293,2053.0,245.0,11000000.0,281.0,7.2,14000.0
3025,158.0,11.0,22000.0,Comedy,49671,24063.0,166.0,11500000.0,851.0,6.0,11000.0
3026,89.0,767.0,597.0,Drama|Romance|War,55816,1966.0,255.0,11000000.0,396.0,8.0,7000.0
3029,410.0,737.0,23000.0,Biography|Drama|Sport,275869,23811.0,389.0,25000000.0,238.0,7.9,36000.0
3031,54.0,36.0,886.0,Comedy|Crime,82743,3280.0,201.0,11000000.0,655.0,7.5,7000.0
3032,141.0,15.0,17000.0,Drama|Fantasy|Music|Romance,83893,20466.0,132.0,11000000.0,1000.0,6.8,15000.0
3033,30.0,53.0,84.0,Action|Comedy|Crime,3104,179.0,33.0,12000000.0,37.0,4.3,774.0
3037,80.0,163.0,683.0,Drama|Romance,162701,2436.0,962.0,11000000.0,548.0,7.4,19000.0
3043,62.0,5.0,584.0,Comedy|Crime,10966,3850.0,100.0,11000000.0,580.0,4.6,365.0
3045,20.0,278.0,13000.0,Drama,5561,14735.0,35.0,11000000.0,595.0,6.4,745.0
3046,52.0,365.0,425.0,Horror|Sci-Fi,5187,1661.0,64.0,12000000.0,394.0,5.5,902.0
3047,351.0,34.0,838.0,Drama|Romance,73249,995.0,212.0,11000000.0,55.0,7.5,36000.0
3050,58.0,71.0,8000.0,Comedy,10777,10982.0,79.0,11000000.0,723.0,5.1,671.0
3052,75.0,5.0,1000.0,Comedy,15427,2729.0,121.0,11000000.0,660.0,5.3,449.0
3054,203.0,64.0,16000.0,Biography|Drama|History,33856,17866.0,147.0,11000000.0,638.0,7.3,34000.0
3057,66.0,4.0,960.0,Comedy|Romance,12437,2415.0,107.0,11000000.0,448.0,5.3,405.0
3058,80.0,529.0,40000.0,Drama|Romance,171882,69746.0,292.0,11000000.0,29000.0,7.8,14000.0
3061,70.0,18.0,658.0,Comedy|Music|Romance,13622,1559.0,128.0,11000000.0,463.0,5.4,550.0
3062,15.0,300.0,1000.0,Comedy|Drama|Romance,1761,3072.0,19.0,11000000.0,979.0,6.2,174.0
3063,535.0,1000.0,3000.0,Drama|Music,96233,4082.0,313.0,11000000.0,275.0,7.4,26000.0
3065,14.0,8.0,14000.0,Adventure|Drama|Romance,14129,14281.0,39.0,11000000.0,163.0,5.1,967.0
3066,13.0,58.0,338.0,Drama|History,2603,800.0,36.0,11000000.0,275.0,6.9,608.0
3069,223.0,365.0,887.0,Fantasy|Horror,105448,3876.0,321.0,10700000.0,770.0,7.4,11000.0
3073,54.0,15.0,142.0,Comedy|Drama|Romance,45144,248.0,111.0,11000000.0,79.0,4.3,18000.0
3074,75.0,10.0,172.0,Crime|Drama|Mystery|Thriller,5772,378.0,115.0,15000000.0,71.0,6.4,302.0
3075,20.0,160.0,8000.0,Drama,13998,10822.0,264.0,700000000.0,1000.0,6.0,659.0
3076,105.0,32.0,893.0,Comedy|Romance,12980,2640.0,132.0,14000000.0,692.0,6.9,646.0
3078,108.0,57.0,541.0,Horror,16747,1228.0,349.0,10600000.0,451.0,5.4,1000.0
3080,215.0,14000.0,861.0,Family|Sci-Fi,281842,2811.0,515.0,10500000.0,725.0,7.9,34000.0
3081,81.0,21.0,17000.0,Comedy|Drama|Romance,27689,20312.0,74.0,10000000.0,1000.0,6.5,1000.0
3082,17.0,4.0,882.0,Adventure|Drama,1337,1554.0,28.0,12500000.0,450.0,6.3,392.0
3083,5.0,11.0,665.0,Comedy|Drama,859,2272.0,31.0,10500000.0,446.0,6.4,119.0
3086,43.0,58.0,482.0,Drama|History|Romance|Western,2618,1526.0,111.0,11000000.0,362.0,5.8,411.0
3089,161.0,835.0,49000.0,Drama,604904,63710.0,682.0,10000000.0,13000.0,8.3,31000.0
3096,323.0,304.0,939.0,Drama,86956,3276.0,275.0,10000000.0,906.0,7.3,12000.0
3103,203.0,70.0,4000.0,Horror|Mystery|Thriller,115050,7461.0,911.0,10000000.0,1000.0,5.9,4000.0
3108,264.0,108.0,1000.0,Comedy|Drama,75306,1898.0,266.0,10000000.0,400.0,7.3,48000.0
3109,44.0,6.0,759.0,Animation|Comedy|Family|Mystery|Sci-Fi,6808,2197.0,38.0,23000000.0,563.0,6.5,227.0
3112,159.0,19.0,4000.0,Horror|Mystery|Thriller,35654,4687.0,155.0,10000000.0,334.0,6.0,20000.0
3113,273.0,66.0,2000.0,Horror|Mystery|Thriller,104089,5628.0,319.0,10000000.0,904.0,6.3,16000.0
3114,26.0,7.0,723.0,Comedy|Drama,19284,3712.0,66.0,20000000.0,706.0,5.8,981.0
3115,242.0,482.0,852.0,Fantasy|Horror|Thriller,54190,2426.0,183.0,10000000.0,542.0,6.1,29000.0
3121,92.0,7.0,931.0,Comedy|Drama,12388,1917.0,147.0,10000000.0,797.0,5.6,744.0
3124,8.0,322.0,851.0,Action|Comedy|Crime,3924,3190.0,26.0,10000000.0,543.0,5.8,368.0
3125,86.0,21.0,931.0,Drama|Thriller,16300,3819.0,217.0,8500000.0,855.0,5.0,720.0
3129,78.0,38.0,3000.0,Adventure|Family|Fantasy,408,3691.0,6.0,65000000.0,424.0,7.3,21000.0
3131,189.0,11.0,1000.0,Horror|Mystery|Thriller,25210,2403.0,126.0,10000000.0,412.0,5.2,13000.0
3134,183.0,58.0,14000.0,Mystery|Sci-Fi|Thriller,63108,15251.0,330.0,10000000.0,537.0,5.9,15000.0
3135,211.0,500.0,11000.0,Comedy|Drama|Music,19655,12946.0,280.0,10000000.0,912.0,6.8,683.0
3136,14.0,5.0,556.0,Drama|Thriller,3119,2149.0,35.0,10000000.0,475.0,5.9,331.0
3140,221.0,25.0,929.0,Action|Sci-Fi|Thriller,76199,3679.0,944.0,10000000.0,927.0,4.4,13000.0
3141,158.0,108.0,220.0,Comedy|Drama,22369,583.0,100.0,10000000.0,186.0,6.6,21000.0
3142,73.0,22.0,918.0,Drama|Family,4719,3317.0,24.0,10000000.0,624.0,6.7,851.0
3143,65.0,15.0,1000.0,Comedy|Family|Romance,23527,4789.0,104.0,25000000.0,962.0,5.5,767.0
3146,132.0,31.0,651.0,Comedy|Horror|Sci-Fi,90070,3119.0,248.0,11000000.0,610.0,7.1,11000.0
3148,52.0,394.0,2000.0,Western,7322,6296.0,78.0,10000000.0,926.0,7.1,680.0
3149,91.0,164.0,258.0,Action|Crime|Drama|Mystery|Thriller,15358,571.0,131.0,30000000.0,218.0,6.0,328.0
3150,368.0,337.0,11000.0,Drama,135286,13960.0,261.0,10000000.0,1000.0,7.4,27000.0
3151,89.0,134.0,655.0,Comedy|Crime,23928,2737.0,73.0,10000000.0,651.0,5.9,441.0
3154,33.0,14.0,1000.0,Adventure|Animation|Comedy|Family,4564,3752.0,43.0,3000000.0,811.0,5.9,227.0
3155,386.0,64.0,13000.0,Biography|Drama,71679,17204.0,216.0,6400000.0,2000.0,7.0,17000.0
3156,191.0,47.0,3000.0,Comedy|Crime|Drama|Thriller,40514,4053.0,234.0,10000000.0,497.0,6.8,808.0
3157,16.0,28.0,962.0,Drama|Romance,2801,3871.0,28.0,10000000.0,826.0,7.4,1000.0
3159,47.0,2.0,772.0,Adventure|Drama,4360,1058.0,148.0,10000000.0,232.0,7.0,1000.0
3161,144.0,406.0,989.0,Comedy,200293,3462.0,621.0,10000000.0,939.0,7.8,16000.0
3163,325.0,13000.0,11000.0,Biography|Crime|Drama|Romance,55539,12418.0,147.0,10000000.0,430.0,7.0,20000.0
3170,321.0,207.0,40000.0,Action|Romance|Thriller,176606,55175.0,374.0,100000000.0,11000.0,6.0,25000.0
3171,100.0,4.0,939.0,Comedy|Fantasy|Romance,21268,3651.0,53.0,10000000.0,702.0,5.2,518.0
3172,265.0,63.0,7000.0,Adventure|Comedy|Drama|Romance|Sci-Fi,87203,7747.0,221.0,10000000.0,353.0,6.7,25000.0
3175,162.0,194.0,1000.0,Crime|Drama,782437,3858.0,1420.0,7500000.0,816.0,8.6,35000.0
3176,147.0,87.0,1000.0,Action|Horror|Thriller,36029,3818.0,99.0,10000000.0,581.0,6.1,14000.0
3180,38.0,9.0,12000.0,Action|Crime|Drama,6200,26961.0,92.0,10000000.0,11000.0,5.6,398.0
3183,19.0,13.0,753.0,Comedy|Sci-Fi,1040,2791.0,31.0,10000000.0,695.0,4.2,425.0
3191,30.0,34.0,10000.0,Action|Crime|Drama|Thriller,10735,13160.0,88.0,11500000.0,721.0,6.6,561.0
3193,287.0,549.0,3000.0,Crime|Drama|Thriller,361169,5732.0,1624.0,6500000.0,912.0,7.9,18000.0
3194,96.0,25.0,902.0,Drama|Romance,6377,2735.0,181.0,10000000.0,576.0,7.1,345.0
3195,27.0,4.0,754.0,Action|Drama|Thriller,1768,1891.0,37.0,10000000.0,324.0,5.6,208.0
3199,185.0,4.0,533.0,Horror|Mystery|Thriller,20837,578.0,127.0,10000000.0,35.0,4.8,10000.0
3200,2.0,76.0,902.0,Adventure|Mystery|Thriller,892,2079.0,21.0,14000000.0,488.0,5.2,106.0
3204,49.0,3.0,14000.0,Comedy|Crime|Romance,5936,17665.0,91.0,10000000.0,1000.0,5.7,242.0
3206,221.0,34.0,11000.0,Biography|Crime|Drama,55567,23187.0,144.0,10000000.0,11000.0,6.9,20000.0
3208,20.0,53.0,307.0,Action|Adventure|Romance|Sci-Fi,12411,616.0,110.0,10000000.0,200.0,6.3,533.0
3210,376.0,607.0,11000.0,Crime|Drama|Romance|Thriller,59297,11853.0,216.0,11000000.0,414.0,6.7,12000.0
3219,115.0,787.0,787.0,Drama,11487,883.0,226.0,10000000.0,96.0,5.0,952.0
3220,34.0,324.0,678.0,Comedy|Crime|Thriller,1649,1256.0,21.0,60000000.0,541.0,6.6,33.0
3221,129.0,593.0,374.0,Biography|Drama,8307,1283.0,37.0,5000000.0,362.0,6.6,5000.0
3224,73.0,24.0,374.0,Comedy|Drama,8708,768.0,56.0,4000000.0,181.0,7.3,345.0
3225,43.0,302.0,893.0,Action|Comedy|Drama,3080,3049.0,44.0,10000000.0,798.0,6.2,117.0
3228,79.0,216.0,1000.0,Drama|Thriller,9971,5761.0,119.0,10000000.0,922.0,6.3,661.0
3230,17.0,3.0,16000.0,Comedy|Crime,24958,17469.0,103.0,6200000.0,542.0,3.3,321.0
3232,12.0,21.0,78.0,Drama|History|War,683,221.0,3.0,10000000.0,61.0,6.2,874.0
3234,29.0,71.0,795.0,Comedy,2971,2655.0,85.0,10000000.0,474.0,3.5,89.0
3235,23.0,7.0,12000.0,Comedy|Drama,2941,16118.0,11.0,10000000.0,3000.0,5.5,370.0
3237,43.0,8.0,1000.0,Comedy|Drama,3662,3146.0,23.0,5000000.0,893.0,4.7,546.0
3241,20.0,7.0,906.0,Comedy|Romance,4995,4725.0,34.0,10000000.0,848.0,3.9,160.0
3245,62.0,71.0,298.0,Drama|Fantasy|Horror|Thriller,11285,934.0,82.0,10000000.0,258.0,5.7,509.0
3249,75.0,261.0,30000.0,Drama|War,3075,31325.0,31.0,10000000.0,744.0,6.3,589.0
3250,66.0,4.0,63.0,Comedy|Drama|Romance,1920,81.0,7.0,10000000.0,10.0,6.9,1000.0
3251,31.0,98.0,1000.0,Comedy|Drama|Horror|Romance,1250,2227.0,16.0,10000000.0,891.0,5.4,695.0
3252,32.0,110.0,1000.0,Action|Horror|Sci-Fi,5715,3937.0,60.0,10000000.0,898.0,3.8,486.0
3253,17.0,24.0,183.0,Drama|Romance,2223,428.0,27.0,10000000.0,136.0,7.0,746.0
3254,4.0,5.0,670.0,Comedy,553,2739.0,3.0,10000000.0,608.0,5.2,119.0
3257,15.0,3.0,764.0,Action|Comedy|Drama|Western,3015,2876.0,27.0,10000000.0,716.0,6.5,850.0
3263,29.0,7.0,31000.0,Action|Comedy|Crime|Drama,5865,35634.0,12.0,10000000.0,1000.0,6.0,1000.0
3265,66.0,17.0,1000.0,Horror|Thriller,13190,3827.0,114.0,10500000.0,887.0,4.5,616.0
3266,18.0,6.0,557.0,Action|Horror,1763,1702.0,26.0,9500000.0,290.0,5.1,898.0
3274,439.0,3000.0,10000.0,Drama|Sci-Fi,128729,15835.0,551.0,7400000.0,4000.0,7.1,50000.0
3275,54.0,25.0,509.0,Biography|Comedy|Drama|Family|Romance,13003,1248.0,80.0,8500000.0,446.0,7.5,10000.0
3276,50.0,147.0,8000.0,Drama|Romance,42296,13762.0,286.0,7217600.0,3000.0,6.9,12000.0
3288,285.0,65.0,2000.0,Action|Horror|Sci-Fi|Thriller,92364,6807.0,244.0,9000000.0,971.0,6.5,15000.0
3291,136.0,37.0,12000.0,Drama|Thriller,20449,25660.0,370.0,20000000.0,10000.0,7.0,1000.0
3299,117.0,188.0,187.0,Action|Crime|Drama|Thriller,27536,358.0,327.0,8500000.0,127.0,6.7,1000.0
3300,136.0,23.0,1000.0,Comedy|Drama,29058,2478.0,238.0,9000000.0,710.0,7.0,838.0
3305,65.0,49.0,702.0,Biography|Drama|Sport,3624,2007.0,27.0,9000000.0,616.0,6.2,313.0
3306,100.0,38.0,745.0,Comedy|Drama|Romance,7833,1721.0,63.0,9000000.0,591.0,5.7,215.0
3307,129.0,26.0,1000.0,Comedy|Music,15200,3767.0,76.0,9000000.0,1000.0,6.4,1000.0
3311,31.0,6.0,7.0,Action|Adventure|Drama|History|War,1666,32.0,47.0,400000000.0,6.0,6.6,124.0
3312,76.0,930.0,982.0,Horror,4302,2942.0,45.0,9000000.0,602.0,6.1,375.0
3314,81.0,608.0,149.0,Drama,8161,251.0,94.0,9000000.0,44.0,7.6,484.0
3316,24.0,11.0,185.0,Drama|Family,813,299.0,6.0,11400000.0,62.0,6.6,135.0
3322,19.0,6.0,4000.0,Drama|Romance,10100,6426.0,42.0,9000000.0,931.0,6.5,3000.0
3325,33.0,3.0,1000.0,Mystery|Sci-Fi|Thriller,9296,2310.0,57.0,8800000.0,900.0,6.1,458.0
3333,32.0,43.0,563.0,Drama|Music|Romance,6142,1097.0,52.0,8500000.0,236.0,6.9,1000.0
3336,6.0,8.0,35.0,Adventure|Family,1984,47.0,14.0,60000000.0,6.0,6.7,278.0
3339,132.0,17.0,35000.0,Comedy,51326,36892.0,116.0,8500000.0,966.0,6.5,8000.0
3344,210.0,160.0,8000.0,Adventure|Drama|Thriller,69759,8532.0,235.0,12000000.0,327.0,8.0,27000.0
3347,46.0,407.0,638.0,Adventure|Drama|Thriller,5158,823.0,140.0,8000000.0,107.0,7.1,196.0
3352,54.0,54.0,440.0,Biography|Drama|History|Romance,9808,1373.0,90.0,7623000.0,426.0,7.2,1000.0
3353,147.0,163.0,2000.0,Horror|Musical|Sci-Fi,20419,4168.0,259.0,8500000.0,716.0,6.7,8000.0
3354,16.0,11.0,205.0,Action|Adventure,14486,808.0,159.0,8300000.0,197.0,6.0,467.0
3355,215.0,16000.0,13000.0,Crime|Drama,1324680,16557.0,2195.0,8000000.0,902.0,8.9,45000.0
3357,534.0,66.0,15000.0,Crime|Drama|Thriller,293304,15554.0,552.0,8500000.0,241.0,7.9,65000.0
3358,66.0,422.0,861.0,Comedy|Horror|Thriller,23823,3306.0,201.0,8550000.0,499.0,5.6,713.0
3359,119.0,338.0,354.0,Biography|Drama|Family|Musical|Romance,148172,1495.0,406.0,8200000.0,209.0,8.0,15000.0
3361,270.0,36.0,7000.0,Comedy|Drama,355810,7227.0,889.0,8000000.0,150.0,7.9,15000.0
3368,327.0,129.0,23000.0,Comedy|Drama|Romance,270441,39807.0,378.0,8000000.0,10000.0,7.7,40000.0
3372,14.0,2.0,484.0,Comedy|Fantasy|Sci-Fi,3904,1455.0,48.0,8000000.0,345.0,5.0,495.0
3383,288.0,126.0,23000.0,Crime|Drama,357275,25462.0,1061.0,7000000.0,1000.0,7.6,18000.0
3384,107.0,44.0,15000.0,Drama|Romance,37952,27646.0,298.0,5000000.0,11000.0,6.5,938.0
3385,28.0,31.0,539.0,Action|Comedy|Crime|Thriller,8616,895.0,90.0,8000000.0,290.0,7.0,758.0
3387,55.0,133.0,471.0,Drama|Romance,2311,858.0,25.0,8300000.0,277.0,6.4,638.0
3388,231.0,132.0,434.0,Comedy|Drama|Romance,49240,1183.0,142.0,8000000.0,265.0,7.1,12000.0
3389,262.0,87.0,15000.0,Comedy|Romance,276746,16982.0,264.0,8000000.0,1000.0,7.1,19000.0
3393,18.0,198.0,1000.0,Comedy|Romance,6124,3502.0,55.0,8000000.0,975.0,4.9,125.0
3394,11.0,15.0,883.0,Comedy,2870,3291.0,34.0,8000000.0,826.0,5.1,77.0
3395,72.0,26.0,1000.0,Comedy|Fantasy|Romance,8546,2687.0,86.0,8000000.0,905.0,5.3,859.0
3402,49.0,71.0,1000.0,Comedy|Crime,9494,1795.0,109.0,8000000.0,261.0,6.6,515.0
3403,163.0,16.0,943.0,Comedy|Drama|Romance,106098,2786.0,150.0,8000000.0,769.0,7.2,20000.0
3405,90.0,14.0,14000.0,Biography|Drama,3571,15848.0,34.0,8000000.0,1000.0,6.9,429.0
3407,17.0,136.0,977.0,Adventure|Drama,802,2413.0,15.0,8000000.0,649.0,4.0,79.0
3408,118.0,45.0,61.0,Adventure|Animation|Family|Fantasy,22811,75.0,71.0,6500000.0,5.0,7.7,11000.0
3409,283.0,109.0,480.0,Drama|Music,99430,517.0,182.0,8000000.0,12.0,7.4,43000.0
3410,74.0,12.0,2000.0,Drama|Romance|Thriller,16617,3921.0,110.0,8000000.0,844.0,6.5,412.0
3411,41.0,30.0,480.0,Crime|Drama,5049,1234.0,48.0,8000000.0,257.0,6.4,226.0
3413,66.0,200.0,21000.0,Comedy|Crime|Musical|Mystery,7116,41645.0,79.0,8000000.0,18000.0,5.6,494.0
3416,32.0,387.0,8000.0,Comedy|Drama|Romance,5159,9608.0,27.0,8000000.0,489.0,5.5,143.0
3418,79.0,3.0,905.0,Crime|Horror|Thriller,26849,3185.0,107.0,8000000.0,513.0,6.0,3000.0
3420,26.0,53.0,954.0,Crime|Drama|Thriller,5557,2512.0,34.0,8000000.0,551.0,6.4,294.0
3421,100.0,346.0,947.0,Comedy|Crime|Drama|Romance,9003,2572.0,58.0,50000000.0,526.0,6.6,532.0
3422,56.0,43.0,144.0,Drama,2103,326.0,11.0,8000000.0,63.0,5.3,675.0
3425,20.0,2.0,413.0,Biography|Drama|Sport,4412,733.0,31.0,8000000.0,265.0,7.7,520.0
3426,21.0,2.0,31000.0,Action|Crime|Drama|Thriller,1965,33858.0,24.0,8000000.0,920.0,4.6,438.0
3429,5.0,78.0,502.0,Drama,63,1546.0,5.0,8000000.0,206.0,8.0,205.0
3432,21.0,73.0,848.0,Action|Sci-Fi|Sport,4792,1526.0,43.0,10000000.0,643.0,6.5,999.0
3433,15.0,155.0,981.0,Action,662,2741.0,14.0,8000000.0,505.0,4.2,689.0
3434,61.0,78.0,11000.0,Comedy|Drama|Family,72324,12619.0,134.0,7500000.0,509.0,7.4,3000.0
3435,34.0,88.0,1000.0,Comedy|Drama,5275,4737.0,30.0,7500000.0,1000.0,6.9,508.0
3437,102.0,2.0,10000.0,Drama|War|Western,4035,10218.0,19.0,7700000.0,154.0,7.3,2000.0
3440,278.0,92.0,3000.0,Drama,112138,4198.0,237.0,4500000.0,766.0,7.3,12000.0
3442,9.0,62.0,584.0,Comedy|Drama|Romance,6595,2024.0,61.0,7500000.0,552.0,6.0,345.0
3443,127.0,248.0,673.0,Crime|Drama|Mystery|Thriller,34098,1442.0,214.0,7500000.0,466.0,7.2,1000.0
3445,35.0,18.0,834.0,Comedy|Crime,5463,4091.0,20.0,7500000.0,749.0,3.1,140.0
3449,38.0,27.0,71.0,Comedy|Crime|Drama|Romance|Thriller,1439,262.0,26.0,50000000.0,59.0,6.9,26.0
3451,4.0,22.0,5000.0,Comedy,243,7206.0,3.0,7500000.0,659.0,4.8,223.0
3452,287.0,549.0,3000.0,Crime|Drama|Thriller,361169,5732.0,1624.0,6500000.0,912.0,7.9,18000.0
3454,6.0,20.0,262.0,Action|Crime|Drama|Thriller,385,409.0,4.0,7500000.0,65.0,5.6,389.0
3455,16.0,5.0,532.0,Comedy|Family|Romance,2909,902.0,37.0,6000000.0,249.0,5.4,108.0
3456,242.0,10.0,963.0,Animation|Biography|Drama|War,70194,1754.0,158.0,7300000.0,545.0,8.0,14000.0
3458,93.0,23.0,287.0,Drama|Thriller,80639,635.0,96.0,5000000.0,150.0,7.6,25000.0
3463,387.0,655.0,24000.0,Comedy|Drama|Romance,414335,28817.0,881.0,7500000.0,3000.0,7.5,10000.0
3468,331.0,464.0,23000.0,Comedy|Drama|Romance,376600,54075.0,494.0,7500000.0,17000.0,7.7,40000.0
3471,140.0,474.0,1000.0,Horror|Mystery|Thriller,25870,2212.0,369.0,11000000.0,970.0,4.9,2000.0
3476,490.0,1000.0,29000.0,Drama|Romance,362933,29769.0,753.0,105000000.0,509.0,7.3,115000.0
3480,71.0,187.0,14000.0,Drama|Romance|Western,5254,17104.0,92.0,20000000.0,900.0,6.5,141.0
3483,118.0,82.0,16000.0,Action|Adventure|Thriller,73950,17611.0,258.0,13000000.0,387.0,6.8,2000.0
3484,35.0,22.0,1000.0,Action|Comedy|Crime|Thriller,7569,5282.0,65.0,7000000.0,841.0,5.2,978.0
3485,342.0,197.0,513.0,Adventure|Horror|Thriller,154938,1379.0,1100.0,3500000.0,239.0,7.2,10000.0
3488,50.0,737.0,718.0,Comedy,15088,2240.0,105.0,7000000.0,524.0,6.8,824.0
3491,180.0,44.0,637.0,Comedy|Crime|Drama,56605,1342.0,89.0,7000000.0,256.0,7.3,23000.0
3492,28.0,48.0,1000.0,Crime|Drama|Thriller,4598,4837.0,29.0,7000000.0,865.0,6.1,375.0
